category,sample_id,split,defect_label,is_anomalous,rgb_path,ir_path,pointcloud_path,rgb_gt_path,ir_gt_path,pointcloud_gt_path,rgb_gt_csv_path,rgb_gt_available,ir_gt_available,pointcloud_gt_available,rgb_declared_in_metadata,infrared_declared_in_metadata,pointcloud_declared_in_metadata
solar_panel,0,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/0.png,data/raw/MulSen_AD/solar_panel/Infrared/train/0.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/0.stl,,,,,False,False,False,,,
solar_panel,1,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/1.png,data/raw/MulSen_AD/solar_panel/Infrared/train/1.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/1.stl,,,,,False,False,False,,,
solar_panel,10,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/10.png,data/raw/MulSen_AD/solar_panel/Infrared/train/10.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/10.stl,,,,,False,False,False,,,
solar_panel,11,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/11.png,data/raw/MulSen_AD/solar_panel/Infrared/train/11.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/11.stl,,,,,False,False,False,,,
solar_panel,12,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/12.png,data/raw/MulSen_AD/solar_panel/Infrared/train/12.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/12.stl,,,,,False,False,False,,,
solar_panel,13,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/13.png,data/raw/MulSen_AD/solar_panel/Infrared/train/13.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/13.stl,,,,,False,False,False,,,
solar_panel,14,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/14.png,data/raw/MulSen_AD/solar_panel/Infrared/train/14.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/14.stl,,,,,False,False,False,,,
solar_panel,15,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/15.png,data/raw/MulSen_AD/solar_panel/Infrared/train/15.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/15.stl,,,,,False,False,False,,,
solar_panel,16,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/16.png,data/raw/MulSen_AD/solar_panel/Infrared/train/16.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/16.stl,,,,,False,False,False,,,
solar_panel,17,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/17.png,data/raw/MulSen_AD/solar_panel/Infrared/train/17.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/17.stl,,,,,False,False,False,,,
solar_panel,18,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/18.png,data/raw/MulSen_AD/solar_panel/Infrared/train/18.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/18.stl,,,,,False,False,False,,,
solar_panel,19,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/19.png,data/raw/MulSen_AD/solar_panel/Infrared/train/19.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/19.stl,,,,,False,False,False,,,
solar_panel,2,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/2.png,data/raw/MulSen_AD/solar_panel/Infrared/train/2.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/2.stl,,,,,False,False,False,,,
solar_panel,20,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/20.png,data/raw/MulSen_AD/solar_panel/Infrared/train/20.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/20.stl,,,,,False,False,False,,,
solar_panel,21,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/21.png,data/raw/MulSen_AD/solar_panel/Infrared/train/21.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/21.stl,,,,,False,False,False,,,
solar_panel,22,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/22.png,data/raw/MulSen_AD/solar_panel/Infrared/train/22.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/22.stl,,,,,False,False,False,,,
solar_panel,23,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/23.png,data/raw/MulSen_AD/solar_panel/Infrared/train/23.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/23.stl,,,,,False,False,False,,,
solar_panel,24,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/24.png,data/raw/MulSen_AD/solar_panel/Infrared/train/24.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/24.stl,,,,,False,False,False,,,
solar_panel,25,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/25.png,data/raw/MulSen_AD/solar_panel/Infrared/train/25.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/25.stl,,,,,False,False,False,,,
solar_panel,26,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/26.png,data/raw/MulSen_AD/solar_panel/Infrared/train/26.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/26.stl,,,,,False,False,False,,,
solar_panel,27,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/27.png,data/raw/MulSen_AD/solar_panel/Infrared/train/27.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/27.stl,,,,,False,False,False,,,
solar_panel,28,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/28.png,data/raw/MulSen_AD/solar_panel/Infrared/train/28.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/28.stl,,,,,False,False,False,,,
solar_panel,29,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/29.png,data/raw/MulSen_AD/solar_panel/Infrared/train/29.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/29.stl,,,,,False,False,False,,,
solar_panel,3,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/3.png,data/raw/MulSen_AD/solar_panel/Infrared/train/3.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/3.stl,,,,,False,False,False,,,
solar_panel,30,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/30.png,data/raw/MulSen_AD/solar_panel/Infrared/train/30.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/30.stl,,,,,False,False,False,,,
solar_panel,31,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/31.png,data/raw/MulSen_AD/solar_panel/Infrared/train/31.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/31.stl,,,,,False,False,False,,,
solar_panel,32,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/32.png,data/raw/MulSen_AD/solar_panel/Infrared/train/32.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/32.stl,,,,,False,False,False,,,
solar_panel,33,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/33.png,data/raw/MulSen_AD/solar_panel/Infrared/train/33.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/33.stl,,,,,False,False,False,,,
solar_panel,34,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/34.png,data/raw/MulSen_AD/solar_panel/Infrared/train/34.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/34.stl,,,,,False,False,False,,,
solar_panel,35,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/35.png,data/raw/MulSen_AD/solar_panel/Infrared/train/35.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/35.stl,,,,,False,False,False,,,
solar_panel,36,train,good,False,data/raw/MulSen_AD/solar_panel/RGB/train/36.png,data/raw/MulSen_AD/solar_panel/Infrared/train/36.png,data/raw/MulSen_AD/solar_panel/Pointcloud/train/36.stl,,,,,False,False,False,,,
