category,sample_id,split,defect_label,is_anomalous,rgb_path,ir_path,pointcloud_path,rgb_gt_path,ir_gt_path,pointcloud_gt_path,rgb_gt_csv_path,rgb_gt_available,ir_gt_available,pointcloud_gt_available,rgb_declared_in_metadata,infrared_declared_in_metadata,pointcloud_declared_in_metadata
toothbrush,0,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/0.png,data/raw/MulSen_AD/toothbrush/Infrared/train/0.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/0.stl,,,,,False,False,False,,,
toothbrush,1,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/1.png,data/raw/MulSen_AD/toothbrush/Infrared/train/1.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/1.stl,,,,,False,False,False,,,
toothbrush,10,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/10.png,data/raw/MulSen_AD/toothbrush/Infrared/train/10.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/10.stl,,,,,False,False,False,,,
toothbrush,100,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/100.png,data/raw/MulSen_AD/toothbrush/Infrared/train/100.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/100.stl,,,,,False,False,False,,,
toothbrush,101,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/101.png,data/raw/MulSen_AD/toothbrush/Infrared/train/101.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/101.stl,,,,,False,False,False,,,
toothbrush,102,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/102.png,data/raw/MulSen_AD/toothbrush/Infrared/train/102.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/102.stl,,,,,False,False,False,,,
toothbrush,103,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/103.png,data/raw/MulSen_AD/toothbrush/Infrared/train/103.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/103.stl,,,,,False,False,False,,,
toothbrush,104,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/104.png,data/raw/MulSen_AD/toothbrush/Infrared/train/104.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/104.stl,,,,,False,False,False,,,
toothbrush,105,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/105.png,data/raw/MulSen_AD/toothbrush/Infrared/train/105.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/105.stl,,,,,False,False,False,,,
toothbrush,106,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/106.png,data/raw/MulSen_AD/toothbrush/Infrared/train/106.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/106.stl,,,,,False,False,False,,,
toothbrush,107,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/107.png,data/raw/MulSen_AD/toothbrush/Infrared/train/107.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/107.stl,,,,,False,False,False,,,
toothbrush,108,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/108.png,data/raw/MulSen_AD/toothbrush/Infrared/train/108.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/108.stl,,,,,False,False,False,,,
toothbrush,109,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/109.png,data/raw/MulSen_AD/toothbrush/Infrared/train/109.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/109.stl,,,,,False,False,False,,,
toothbrush,11,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/11.png,data/raw/MulSen_AD/toothbrush/Infrared/train/11.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/11.stl,,,,,False,False,False,,,
toothbrush,12,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/12.png,data/raw/MulSen_AD/toothbrush/Infrared/train/12.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/12.stl,,,,,False,False,False,,,
toothbrush,13,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/13.png,data/raw/MulSen_AD/toothbrush/Infrared/train/13.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/13.stl,,,,,False,False,False,,,
toothbrush,14,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/14.png,data/raw/MulSen_AD/toothbrush/Infrared/train/14.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/14.stl,,,,,False,False,False,,,
toothbrush,15,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/15.png,data/raw/MulSen_AD/toothbrush/Infrared/train/15.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/15.stl,,,,,False,False,False,,,
toothbrush,16,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/16.png,data/raw/MulSen_AD/toothbrush/Infrared/train/16.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/16.stl,,,,,False,False,False,,,
toothbrush,17,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/17.png,data/raw/MulSen_AD/toothbrush/Infrared/train/17.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/17.stl,,,,,False,False,False,,,
toothbrush,18,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/18.png,data/raw/MulSen_AD/toothbrush/Infrared/train/18.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/18.stl,,,,,False,False,False,,,
toothbrush,19,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/19.png,data/raw/MulSen_AD/toothbrush/Infrared/train/19.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/19.stl,,,,,False,False,False,,,
toothbrush,2,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/2.png,data/raw/MulSen_AD/toothbrush/Infrared/train/2.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/2.stl,,,,,False,False,False,,,
toothbrush,20,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/20.png,data/raw/MulSen_AD/toothbrush/Infrared/train/20.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/20.stl,,,,,False,False,False,,,
toothbrush,21,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/21.png,data/raw/MulSen_AD/toothbrush/Infrared/train/21.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/21.stl,,,,,False,False,False,,,
toothbrush,22,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/22.png,data/raw/MulSen_AD/toothbrush/Infrared/train/22.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/22.stl,,,,,False,False,False,,,
toothbrush,23,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/23.png,data/raw/MulSen_AD/toothbrush/Infrared/train/23.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/23.stl,,,,,False,False,False,,,
toothbrush,24,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/24.png,data/raw/MulSen_AD/toothbrush/Infrared/train/24.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/24.stl,,,,,False,False,False,,,
toothbrush,25,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/25.png,data/raw/MulSen_AD/toothbrush/Infrared/train/25.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/25.stl,,,,,False,False,False,,,
toothbrush,26,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/26.png,data/raw/MulSen_AD/toothbrush/Infrared/train/26.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/26.stl,,,,,False,False,False,,,
toothbrush,27,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/27.png,data/raw/MulSen_AD/toothbrush/Infrared/train/27.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/27.stl,,,,,False,False,False,,,
toothbrush,28,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/28.png,data/raw/MulSen_AD/toothbrush/Infrared/train/28.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/28.stl,,,,,False,False,False,,,
toothbrush,29,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/29.png,data/raw/MulSen_AD/toothbrush/Infrared/train/29.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/29.stl,,,,,False,False,False,,,
toothbrush,3,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/3.png,data/raw/MulSen_AD/toothbrush/Infrared/train/3.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/3.stl,,,,,False,False,False,,,
toothbrush,30,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/30.png,data/raw/MulSen_AD/toothbrush/Infrared/train/30.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/30.stl,,,,,False,False,False,,,
toothbrush,31,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/31.png,data/raw/MulSen_AD/toothbrush/Infrared/train/31.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/31.stl,,,,,False,False,False,,,
toothbrush,32,train,good,False,data/raw/MulSen_AD/toothbrush/RGB/train/32.png,data/raw/MulSen_AD/toothbrush/Infrared/train/32.png,data/raw/MulSen_AD/toothbrush/Pointcloud/train/32.stl,,,,,False,False,False,,,
