category,sample_id,split,defect_label,is_anomalous,rgb_path,ir_path,pointcloud_path,rgb_gt_path,ir_gt_path,pointcloud_gt_path,rgb_gt_csv_path,rgb_gt_available,ir_gt_available,pointcloud_gt_available,rgb_declared_in_metadata,infrared_declared_in_metadata,pointcloud_declared_in_metadata
nut,0,train,good,False,data/raw/MulSen_AD/nut/RGB/train/0.png,data/raw/MulSen_AD/nut/Infrared/train/0.png,data/raw/MulSen_AD/nut/Pointcloud/train/0.stl,,,,,False,False,False,,,
nut,1,train,good,False,data/raw/MulSen_AD/nut/RGB/train/1.png,data/raw/MulSen_AD/nut/Infrared/train/1.png,data/raw/MulSen_AD/nut/Pointcloud/train/1.stl,,,,,False,False,False,,,
nut,10,train,good,False,data/raw/MulSen_AD/nut/RGB/train/10.png,data/raw/MulSen_AD/nut/Infrared/train/10.png,data/raw/MulSen_AD/nut/Pointcloud/train/10.stl,,,,,False,False,False,,,
nut,100,train,good,False,data/raw/MulSen_AD/nut/RGB/train/100.png,data/raw/MulSen_AD/nut/Infrared/train/100.png,data/raw/MulSen_AD/nut/Pointcloud/train/100.stl,,,,,False,False,False,,,
nut,101,train,good,False,data/raw/MulSen_AD/nut/RGB/train/101.png,data/raw/MulSen_AD/nut/Infrared/train/101.png,data/raw/MulSen_AD/nut/Pointcloud/train/101.stl,,,,,False,False,False,,,
nut,102,train,good,False,data/raw/MulSen_AD/nut/RGB/train/102.png,data/raw/MulSen_AD/nut/Infrared/train/102.png,data/raw/MulSen_AD/nut/Pointcloud/train/102.stl,,,,,False,False,False,,,
nut,103,train,good,False,data/raw/MulSen_AD/nut/RGB/train/103.png,data/raw/MulSen_AD/nut/Infrared/train/103.png,data/raw/MulSen_AD/nut/Pointcloud/train/103.stl,,,,,False,False,False,,,
nut,104,train,good,False,data/raw/MulSen_AD/nut/RGB/train/104.png,data/raw/MulSen_AD/nut/Infrared/train/104.png,data/raw/MulSen_AD/nut/Pointcloud/train/104.stl,,,,,False,False,False,,,
nut,105,train,good,False,data/raw/MulSen_AD/nut/RGB/train/105.png,data/raw/MulSen_AD/nut/Infrared/train/105.png,data/raw/MulSen_AD/nut/Pointcloud/train/105.stl,,,,,False,False,False,,,
nut,106,train,good,False,data/raw/MulSen_AD/nut/RGB/train/106.png,data/raw/MulSen_AD/nut/Infrared/train/106.png,data/raw/MulSen_AD/nut/Pointcloud/train/106.stl,,,,,False,False,False,,,
nut,107,train,good,False,data/raw/MulSen_AD/nut/RGB/train/107.png,data/raw/MulSen_AD/nut/Infrared/train/107.png,data/raw/MulSen_AD/nut/Pointcloud/train/107.stl,,,,,False,False,False,,,
nut,108,train,good,False,data/raw/MulSen_AD/nut/RGB/train/108.png,data/raw/MulSen_AD/nut/Infrared/train/108.png,data/raw/MulSen_AD/nut/Pointcloud/train/108.stl,,,,,False,False,False,,,
nut,109,train,good,False,data/raw/MulSen_AD/nut/RGB/train/109.png,data/raw/MulSen_AD/nut/Infrared/train/109.png,data/raw/MulSen_AD/nut/Pointcloud/train/109.stl,,,,,False,False,False,,,
nut,11,train,good,False,data/raw/MulSen_AD/nut/RGB/train/11.png,data/raw/MulSen_AD/nut/Infrared/train/11.png,data/raw/MulSen_AD/nut/Pointcloud/train/11.stl,,,,,False,False,False,,,
nut,110,train,good,False,data/raw/MulSen_AD/nut/RGB/train/110.png,data/raw/MulSen_AD/nut/Infrared/train/110.png,data/raw/MulSen_AD/nut/Pointcloud/train/110.stl,,,,,False,False,False,,,
nut,111,train,good,False,data/raw/MulSen_AD/nut/RGB/train/111.png,data/raw/MulSen_AD/nut/Infrared/train/111.png,data/raw/MulSen_AD/nut/Pointcloud/train/111.stl,,,,,False,False,False,,,
nut,112,train,good,False,data/raw/MulSen_AD/nut/RGB/train/112.png,data/raw/MulSen_AD/nut/Infrared/train/112.png,data/raw/MulSen_AD/nut/Pointcloud/train/112.stl,,,,,False,False,False,,,
nut,113,train,good,False,data/raw/MulSen_AD/nut/RGB/train/113.png,data/raw/MulSen_AD/nut/Infrared/train/113.png,data/raw/MulSen_AD/nut/Pointcloud/train/113.stl,,,,,False,False,False,,,
nut,114,train,good,False,data/raw/MulSen_AD/nut/RGB/train/114.png,data/raw/MulSen_AD/nut/Infrared/train/114.png,data/raw/MulSen_AD/nut/Pointcloud/train/114.stl,,,,,False,False,False,,,
nut,115,train,good,False,data/raw/MulSen_AD/nut/RGB/train/115.png,data/raw/MulSen_AD/nut/Infrared/train/115.png,data/raw/MulSen_AD/nut/Pointcloud/train/115.stl,,,,,False,False,False,,,
nut,116,train,good,False,data/raw/MulSen_AD/nut/RGB/train/116.png,data/raw/MulSen_AD/nut/Infrared/train/116.png,data/raw/MulSen_AD/nut/Pointcloud/train/116.stl,,,,,False,False,False,,,
nut,117,train,good,False,data/raw/MulSen_AD/nut/RGB/train/117.png,data/raw/MulSen_AD/nut/Infrared/train/117.png,data/raw/MulSen_AD/nut/Pointcloud/train/117.stl,,,,,False,False,False,,,
nut,12,train,good,False,data/raw/MulSen_AD/nut/RGB/train/12.png,data/raw/MulSen_AD/nut/Infrared/train/12.png,data/raw/MulSen_AD/nut/Pointcloud/train/12.stl,,,,,False,False,False,,,
nut,13,train,good,False,data/raw/MulSen_AD/nut/RGB/train/13.png,data/raw/MulSen_AD/nut/Infrared/train/13.png,data/raw/MulSen_AD/nut/Pointcloud/train/13.stl,,,,,False,False,False,,,
nut,14,train,good,False,data/raw/MulSen_AD/nut/RGB/train/14.png,data/raw/MulSen_AD/nut/Infrared/train/14.png,data/raw/MulSen_AD/nut/Pointcloud/train/14.stl,,,,,False,False,False,,,
nut,15,train,good,False,data/raw/MulSen_AD/nut/RGB/train/15.png,data/raw/MulSen_AD/nut/Infrared/train/15.png,data/raw/MulSen_AD/nut/Pointcloud/train/15.stl,,,,,False,False,False,,,
nut,16,train,good,False,data/raw/MulSen_AD/nut/RGB/train/16.png,data/raw/MulSen_AD/nut/Infrared/train/16.png,data/raw/MulSen_AD/nut/Pointcloud/train/16.stl,,,,,False,False,False,,,
nut,17,train,good,False,data/raw/MulSen_AD/nut/RGB/train/17.png,data/raw/MulSen_AD/nut/Infrared/train/17.png,data/raw/MulSen_AD/nut/Pointcloud/train/17.stl,,,,,False,False,False,,,
nut,18,train,good,False,data/raw/MulSen_AD/nut/RGB/train/18.png,data/raw/MulSen_AD/nut/Infrared/train/18.png,data/raw/MulSen_AD/nut/Pointcloud/train/18.stl,,,,,False,False,False,,,
nut,19,train,good,False,data/raw/MulSen_AD/nut/RGB/train/19.png,data/raw/MulSen_AD/nut/Infrared/train/19.png,data/raw/MulSen_AD/nut/Pointcloud/train/19.stl,,,,,False,False,False,,,
nut,2,train,good,False,data/raw/MulSen_AD/nut/RGB/train/2.png,data/raw/MulSen_AD/nut/Infrared/train/2.png,data/raw/MulSen_AD/nut/Pointcloud/train/2.stl,,,,,False,False,False,,,
nut,20,train,good,False,data/raw/MulSen_AD/nut/RGB/train/20.png,data/raw/MulSen_AD/nut/Infrared/train/20.png,data/raw/MulSen_AD/nut/Pointcloud/train/20.stl,,,,,False,False,False,,,
nut,21,train,good,False,data/raw/MulSen_AD/nut/RGB/train/21.png,data/raw/MulSen_AD/nut/Infrared/train/21.png,data/raw/MulSen_AD/nut/Pointcloud/train/21.stl,,,,,False,False,False,,,
nut,22,train,good,False,data/raw/MulSen_AD/nut/RGB/train/22.png,data/raw/MulSen_AD/nut/Infrared/train/22.png,data/raw/MulSen_AD/nut/Pointcloud/train/22.stl,,,,,False,False,False,,,
nut,23,train,good,False,data/raw/MulSen_AD/nut/RGB/train/23.png,data/raw/MulSen_AD/nut/Infrared/train/23.png,data/raw/MulSen_AD/nut/Pointcloud/train/23.stl,,,,,False,False,False,,,
nut,24,train,good,False,data/raw/MulSen_AD/nut/RGB/train/24.png,data/raw/MulSen_AD/nut/Infrared/train/24.png,data/raw/MulSen_AD/nut/Pointcloud/train/24.stl,,,,,False,False,False,,,
nut,25,train,good,False,data/raw/MulSen_AD/nut/RGB/train/25.png,data/raw/MulSen_AD/nut/Infrared/train/25.png,data/raw/MulSen_AD/nut/Pointcloud/train/25.stl,,,,,False,False,False,,,
nut,26,train,good,False,data/raw/MulSen_AD/nut/RGB/train/26.png,data/raw/MulSen_AD/nut/Infrared/train/26.png,data/raw/MulSen_AD/nut/Pointcloud/train/26.stl,,,,,False,False,False,,,
nut,27,train,good,False,data/raw/MulSen_AD/nut/RGB/train/27.png,data/raw/MulSen_AD/nut/Infrared/train/27.png,data/raw/MulSen_AD/nut/Pointcloud/train/27.stl,,,,,False,False,False,,,
nut,28,train,good,False,data/raw/MulSen_AD/nut/RGB/train/28.png,data/raw/MulSen_AD/nut/Infrared/train/28.png,data/raw/MulSen_AD/nut/Pointcloud/train/28.stl,,,,,False,False,False,,,
nut,29,train,good,False,data/raw/MulSen_AD/nut/RGB/train/29.png,data/raw/MulSen_AD/nut/Infrared/train/29.png,data/raw/MulSen_AD/nut/Pointcloud/train/29.stl,,,,,False,False,False,,,
nut,3,train,good,False,data/raw/MulSen_AD/nut/RGB/train/3.png,data/raw/MulSen_AD/nut/Infrared/train/3.png,data/raw/MulSen_AD/nut/Pointcloud/train/3.stl,,,,,False,False,False,,,
nut,30,train,good,False,data/raw/MulSen_AD/nut/RGB/train/30.png,data/raw/MulSen_AD/nut/Infrared/train/30.png,data/raw/MulSen_AD/nut/Pointcloud/train/30.stl,,,,,False,False,False,,,
nut,31,train,good,False,data/raw/MulSen_AD/nut/RGB/train/31.png,data/raw/MulSen_AD/nut/Infrared/train/31.png,data/raw/MulSen_AD/nut/Pointcloud/train/31.stl,,,,,False,False,False,,,
nut,32,train,good,False,data/raw/MulSen_AD/nut/RGB/train/32.png,data/raw/MulSen_AD/nut/Infrared/train/32.png,data/raw/MulSen_AD/nut/Pointcloud/train/32.stl,,,,,False,False,False,,,
nut,33,train,good,False,data/raw/MulSen_AD/nut/RGB/train/33.png,data/raw/MulSen_AD/nut/Infrared/train/33.png,data/raw/MulSen_AD/nut/Pointcloud/train/33.stl,,,,,False,False,False,,,
nut,34,train,good,False,data/raw/MulSen_AD/nut/RGB/train/34.png,data/raw/MulSen_AD/nut/Infrared/train/34.png,data/raw/MulSen_AD/nut/Pointcloud/train/34.stl,,,,,False,False,False,,,
nut,35,train,good,False,data/raw/MulSen_AD/nut/RGB/train/35.png,data/raw/MulSen_AD/nut/Infrared/train/35.png,data/raw/MulSen_AD/nut/Pointcloud/train/35.stl,,,,,False,False,False,,,
nut,36,train,good,False,data/raw/MulSen_AD/nut/RGB/train/36.png,data/raw/MulSen_AD/nut/Infrared/train/36.png,data/raw/MulSen_AD/nut/Pointcloud/train/36.stl,,,,,False,False,False,,,
nut,37,train,good,False,data/raw/MulSen_AD/nut/RGB/train/37.png,data/raw/MulSen_AD/nut/Infrared/train/37.png,data/raw/MulSen_AD/nut/Pointcloud/train/37.stl,,,,,False,False,False,,,
nut,38,train,good,False,data/raw/MulSen_AD/nut/RGB/train/38.png,data/raw/MulSen_AD/nut/Infrared/train/38.png,data/raw/MulSen_AD/nut/Pointcloud/train/38.stl,,,,,False,False,False,,,
nut,39,train,good,False,data/raw/MulSen_AD/nut/RGB/train/39.png,data/raw/MulSen_AD/nut/Infrared/train/39.png,data/raw/MulSen_AD/nut/Pointcloud/train/39.stl,,,,,False,False,False,,,
