category,sample_id,split,defect_label,is_anomalous,rgb_path,ir_path,pointcloud_path,rgb_gt_path,ir_gt_path,pointcloud_gt_path,rgb_gt_csv_path,rgb_gt_available,ir_gt_available,pointcloud_gt_available,rgb_declared_in_metadata,infrared_declared_in_metadata,pointcloud_declared_in_metadata
screen,0,train,good,False,data/raw/MulSen_AD/screen/RGB/train/0.png,data/raw/MulSen_AD/screen/Infrared/train/0.png,data/raw/MulSen_AD/screen/Pointcloud/train/0.stl,,,,,False,False,False,,,
screen,1,train,good,False,data/raw/MulSen_AD/screen/RGB/train/1.png,data/raw/MulSen_AD/screen/Infrared/train/1.png,data/raw/MulSen_AD/screen/Pointcloud/train/1.stl,,,,,False,False,False,,,
screen,10,train,good,False,data/raw/MulSen_AD/screen/RGB/train/10.png,data/raw/MulSen_AD/screen/Infrared/train/10.png,data/raw/MulSen_AD/screen/Pointcloud/train/10.stl,,,,,False,False,False,,,
screen,11,train,good,False,data/raw/MulSen_AD/screen/RGB/train/11.png,data/raw/MulSen_AD/screen/Infrared/train/11.png,data/raw/MulSen_AD/screen/Pointcloud/train/11.stl,,,,,False,False,False,,,
screen,12,train,good,False,data/raw/MulSen_AD/screen/RGB/train/12.png,data/raw/MulSen_AD/screen/Infrared/train/12.png,data/raw/MulSen_AD/screen/Pointcloud/train/12.stl,,,,,False,False,False,,,
screen,13,train,good,False,data/raw/MulSen_AD/screen/RGB/train/13.png,data/raw/MulSen_AD/screen/Infrared/train/13.png,data/raw/MulSen_AD/screen/Pointcloud/train/13.stl,,,,,False,False,False,,,
screen,14,train,good,False,data/raw/MulSen_AD/screen/RGB/train/14.png,data/raw/MulSen_AD/screen/Infrared/train/14.png,data/raw/MulSen_AD/screen/Pointcloud/train/14.stl,,,,,False,False,False,,,
screen,15,train,good,False,data/raw/MulSen_AD/screen/RGB/train/15.png,data/raw/MulSen_AD/screen/Infrared/train/15.png,data/raw/MulSen_AD/screen/Pointcloud/train/15.stl,,,,,False,False,False,,,
screen,16,train,good,False,data/raw/MulSen_AD/screen/RGB/train/16.png,data/raw/MulSen_AD/screen/Infrared/train/16.png,data/raw/MulSen_AD/screen/Pointcloud/train/16.stl,,,,,False,False,False,,,
screen,17,train,good,False,data/raw/MulSen_AD/screen/RGB/train/17.png,data/raw/MulSen_AD/screen/Infrared/train/17.png,data/raw/MulSen_AD/screen/Pointcloud/train/17.stl,,,,,False,False,False,,,
screen,18,train,good,False,data/raw/MulSen_AD/screen/RGB/train/18.png,data/raw/MulSen_AD/screen/Infrared/train/18.png,data/raw/MulSen_AD/screen/Pointcloud/train/18.stl,,,,,False,False,False,,,
screen,19,train,good,False,data/raw/MulSen_AD/screen/RGB/train/19.png,data/raw/MulSen_AD/screen/Infrared/train/19.png,data/raw/MulSen_AD/screen/Pointcloud/train/19.stl,,,,,False,False,False,,,
screen,2,train,good,False,data/raw/MulSen_AD/screen/RGB/train/2.png,data/raw/MulSen_AD/screen/Infrared/train/2.png,data/raw/MulSen_AD/screen/Pointcloud/train/2.stl,,,,,False,False,False,,,
screen,20,train,good,False,data/raw/MulSen_AD/screen/RGB/train/20.png,data/raw/MulSen_AD/screen/Infrared/train/20.png,data/raw/MulSen_AD/screen/Pointcloud/train/20.stl,,,,,False,False,False,,,
screen,21,train,good,False,data/raw/MulSen_AD/screen/RGB/train/21.png,data/raw/MulSen_AD/screen/Infrared/train/21.png,data/raw/MulSen_AD/screen/Pointcloud/train/21.stl,,,,,False,False,False,,,
screen,22,train,good,False,data/raw/MulSen_AD/screen/RGB/train/22.png,data/raw/MulSen_AD/screen/Infrared/train/22.png,data/raw/MulSen_AD/screen/Pointcloud/train/22.stl,,,,,False,False,False,,,
screen,23,train,good,False,data/raw/MulSen_AD/screen/RGB/train/23.png,data/raw/MulSen_AD/screen/Infrared/train/23.png,data/raw/MulSen_AD/screen/Pointcloud/train/23.stl,,,,,False,False,False,,,
screen,24,train,good,False,data/raw/MulSen_AD/screen/RGB/train/24.png,data/raw/MulSen_AD/screen/Infrared/train/24.png,data/raw/MulSen_AD/screen/Pointcloud/train/24.stl,,,,,False,False,False,,,
screen,25,train,good,False,data/raw/MulSen_AD/screen/RGB/train/25.png,data/raw/MulSen_AD/screen/Infrared/train/25.png,data/raw/MulSen_AD/screen/Pointcloud/train/25.stl,,,,,False,False,False,,,
screen,26,train,good,False,data/raw/MulSen_AD/screen/RGB/train/26.png,data/raw/MulSen_AD/screen/Infrared/train/26.png,data/raw/MulSen_AD/screen/Pointcloud/train/26.stl,,,,,False,False,False,,,
screen,27,train,good,False,data/raw/MulSen_AD/screen/RGB/train/27.png,data/raw/MulSen_AD/screen/Infrared/train/27.png,data/raw/MulSen_AD/screen/Pointcloud/train/27.stl,,,,,False,False,False,,,
screen,28,train,good,False,data/raw/MulSen_AD/screen/RGB/train/28.png,data/raw/MulSen_AD/screen/Infrared/train/28.png,data/raw/MulSen_AD/screen/Pointcloud/train/28.stl,,,,,False,False,False,,,
screen,29,train,good,False,data/raw/MulSen_AD/screen/RGB/train/29.png,data/raw/MulSen_AD/screen/Infrared/train/29.png,data/raw/MulSen_AD/screen/Pointcloud/train/29.stl,,,,,False,False,False,,,
screen,3,train,good,False,data/raw/MulSen_AD/screen/RGB/train/3.png,data/raw/MulSen_AD/screen/Infrared/train/3.png,data/raw/MulSen_AD/screen/Pointcloud/train/3.stl,,,,,False,False,False,,,
screen,30,train,good,False,data/raw/MulSen_AD/screen/RGB/train/30.png,data/raw/MulSen_AD/screen/Infrared/train/30.png,data/raw/MulSen_AD/screen/Pointcloud/train/30.stl,,,,,False,False,False,,,
screen,31,train,good,False,data/raw/MulSen_AD/screen/RGB/train/31.png,data/raw/MulSen_AD/screen/Infrared/train/31.png,data/raw/MulSen_AD/screen/Pointcloud/train/31.stl,,,,,False,False,False,,,
screen,32,train,good,False,data/raw/MulSen_AD/screen/RGB/train/32.png,data/raw/MulSen_AD/screen/Infrared/train/32.png,data/raw/MulSen_AD/screen/Pointcloud/train/32.stl,,,,,False,False,False,,,
screen,33,train,good,False,data/raw/MulSen_AD/screen/RGB/train/33.png,data/raw/MulSen_AD/screen/Infrared/train/33.png,data/raw/MulSen_AD/screen/Pointcloud/train/33.stl,,,,,False,False,False,,,
screen,34,train,good,False,data/raw/MulSen_AD/screen/RGB/train/34.png,data/raw/MulSen_AD/screen/Infrared/train/34.png,data/raw/MulSen_AD/screen/Pointcloud/train/34.stl,,,,,False,False,False,,,
screen,35,train,good,False,data/raw/MulSen_AD/screen/RGB/train/35.png,data/raw/MulSen_AD/screen/Infrared/train/35.png,data/raw/MulSen_AD/screen/Pointcloud/train/35.stl,,,,,False,False,False,,,
screen,36,train,good,False,data/raw/MulSen_AD/screen/RGB/train/36.png,data/raw/MulSen_AD/screen/Infrared/train/36.png,data/raw/MulSen_AD/screen/Pointcloud/train/36.stl,,,,,False,False,False,,,
screen,37,train,good,False,data/raw/MulSen_AD/screen/RGB/train/37.png,data/raw/MulSen_AD/screen/Infrared/train/37.png,data/raw/MulSen_AD/screen/Pointcloud/train/37.stl,,,,,False,False,False,,,
screen,38,train,good,False,data/raw/MulSen_AD/screen/RGB/train/38.png,data/raw/MulSen_AD/screen/Infrared/train/38.png,data/raw/MulSen_AD/screen/Pointcloud/train/38.stl,,,,,False,False,False,,,
screen,39,train,good,False,data/raw/MulSen_AD/screen/RGB/train/39.png,data/raw/MulSen_AD/screen/Infrared/train/39.png,data/raw/MulSen_AD/screen/Pointcloud/train/39.stl,,,,,False,False,False,,,
screen,4,train,good,False,data/raw/MulSen_AD/screen/RGB/train/4.png,data/raw/MulSen_AD/screen/Infrared/train/4.png,data/raw/MulSen_AD/screen/Pointcloud/train/4.stl,,,,,False,False,False,,,
screen,40,train,good,False,data/raw/MulSen_AD/screen/RGB/train/40.png,data/raw/MulSen_AD/screen/Infrared/train/40.png,data/raw/MulSen_AD/screen/Pointcloud/train/40.stl,,,,,False,False,False,,,
screen,41,train,good,False,data/raw/MulSen_AD/screen/RGB/train/41.png,data/raw/MulSen_AD/screen/Infrared/train/41.png,data/raw/MulSen_AD/screen/Pointcloud/train/41.stl,,,,,False,False,False,,,
screen,42,train,good,False,data/raw/MulSen_AD/screen/RGB/train/42.png,data/raw/MulSen_AD/screen/Infrared/train/42.png,data/raw/MulSen_AD/screen/Pointcloud/train/42.stl,,,,,False,False,False,,,
screen,43,train,good,False,data/raw/MulSen_AD/screen/RGB/train/43.png,data/raw/MulSen_AD/screen/Infrared/train/43.png,data/raw/MulSen_AD/screen/Pointcloud/train/43.stl,,,,,False,False,False,,,
screen,44,train,good,False,data/raw/MulSen_AD/screen/RGB/train/44.png,data/raw/MulSen_AD/screen/Infrared/train/44.png,data/raw/MulSen_AD/screen/Pointcloud/train/44.stl,,,,,False,False,False,,,
screen,45,train,good,False,data/raw/MulSen_AD/screen/RGB/train/45.png,data/raw/MulSen_AD/screen/Infrared/train/45.png,data/raw/MulSen_AD/screen/Pointcloud/train/45.stl,,,,,False,False,False,,,
screen,46,train,good,False,data/raw/MulSen_AD/screen/RGB/train/46.png,data/raw/MulSen_AD/screen/Infrared/train/46.png,data/raw/MulSen_AD/screen/Pointcloud/train/46.stl,,,,,False,False,False,,,
screen,47,train,good,False,data/raw/MulSen_AD/screen/RGB/train/47.png,data/raw/MulSen_AD/screen/Infrared/train/47.png,data/raw/MulSen_AD/screen/Pointcloud/train/47.stl,,,,,False,False,False,,,
